"Function","rho","test_id","bias","variance","mse"
"func_cos",0.6,84,-0.23914635811955,0.163476920901287,0.220667901503132
"func_cos",0.6,85,-0.0838989643495045,0.0100527897904225,0.0170918260093419
"func_cos",0.6,86,-0.039346884682708,0.00797997187679463,0.00952814921102895
"func_cos",0.6,87,-0.14690983487625,0.0498708941854624,0.0714533937688295
"func_cos",0.6,88,-0.025332727047046,0.0435677022567832,0.0442094493164233
"func_cos",0.6,89,-0.226611296142407,0.146410565899401,0.197763245438743
"func_cos",0.6,90,-0.0494866736269103,0.00878398721013215,0.0112329180767885
"func_cos",0.6,91,-0.10535693074674,0.0584301188289573,0.0695302016853307
"func_cos",0.6,92,-0.0271299757431436,0.00415429856996793,0.00489033415379149
"func_cos",0.6,93,-0.160252647259452,0.0529925608417315,0.0786734717953937
"func_cos",0.6,94,-0.00994194820362249,0.0275222718040011,0.0276211141380846
"func_cos",0.6,95,-0.232984048930918,0.264024694995208,0.318306262051453
"func_cos",0.6,96,-0.131499465219659,0.0710286696478164,0.0883207790008726
"func_cos",0.6,97,-0.204432299063369,0.136789397459813,0.178581962360148
"func_cos",0.6,98,-0.0961221741607604,0.0384208464568133,0.0476603188222049
"func_cos",0.6,99,-0.0693083725150692,0.0492107040440451,0.0540143545447327
"func_cos",0.6,100,-0.0313278795410039,0.00421807044910402,0.00519950648563967
"func_cos",0.7,1,-0.0823486446879069,0.0234199059114453,0.0302012051933804
"func_cos",0.7,2,0.00824312189177279,0.00257404117622617,0.00264199023474879
"func_cos",0.7,3,-0.0632541287790295,0.00623868179666134,0.0102397666042554
"func_cos",0.7,4,-0.203514956939487,0.0769813779067421,0.118399715604823
"func_cos",0.7,5,-0.0921203599457552,0.0372327241987272,0.0457188849152627
"func_cos",0.7,6,-0.117972067532457,0.0516815884876509,0.0655989972055335
"func_cos",0.7,7,-0.0314040859350476,0.00443391767970514,0.00542013429312099
"func_cos",0.7,8,-0.0870955474960047,0.0571184223299916,0.0647040567236204
"func_cos",0.7,9,-0.182893784598896,0.0520359962145482,0.0854861326594557
"func_cos",0.7,10,-0.147849727187491,0.123869540642979,0.145729082472394
"func_cos",0.7,11,-0.022544240631947,0.0052445478596723,0.00575279064534343
"func_cos",0.7,12,-0.128397959205131,0.0314489679528761,0.0479350038809187
"func_cos",0.7,13,-0.121357803240483,0.022468963883733,0.0371966802910888
"func_cos",0.7,14,-0.0859633026591837,0.00661809058881727,0.0140077799928917
"func_cos",0.7,15,-0.087434268304714,0.0368211412515264,0.0444658925255071
"func_cos",0.7,16,-0.0551736344651153,0.0043665283042844,0.00741065824437456
"func_cos",0.7,17,-0.0651765387098193,0.0140875900797207,0.0183355712779133
"func_cos",0.7,18,-0.161973316976496,0.0346494331200883,0.0608847885324567
"func_cos",0.7,19,-0.085358038731522,0.0155191039367749,0.0228050987128669
"func_cos",0.7,20,-0.164926942614274,0.0352192851940209,0.0624201815941129
"func_cos",0.7,21,-0.164175445778513,0.0345938597034152,0.0615474366999886
"func_cos",0.7,22,-0.220916589686078,0.102468637213963,0.15127277681249
"func_cos",0.7,23,-0.0311046902151869,0.00265708913315076,0.00362459088653351
"func_cos",0.7,24,-0.0363022709930037,0.00258313596794382,0.00390099084719329
"func_cos",0.7,25,-0.162897882441975,0.0247222131135486,0.0512579332176281
"func_cos",0.7,26,-0.274158341248404,0.0681586707550618,0.143321466831138
"func_cos",0.7,27,-0.0892082780323443,0.0070986418739925,0.0150567587434885
"func_cos",0.7,28,-0.19073747330735,0.0486935333366295,0.0850743170603017
"func_cos",0.7,29,0.0121334242009397,0.00440755662654679,0.00455477660938674
"func_cos",0.7,30,-0.0339326093704987,0.00327950997527011,0.00443093195396096
"func_cos",0.7,31,-0.0832188385355973,0.0297775341311619,0.0367029092183757
"func_cos",0.7,32,-0.117318767755809,0.024494863565742,0.0382585568334834
"func_cos",0.7,33,-0.118838632561599,0.068427372711543,0.0825499933006536
"func_cos",0.7,34,-0.110211971445236,0.0429381950790272,0.0550848737288728
"func_cos",0.7,35,-0.105852078062425,0.0156341722944849,0.0268388347246186
"func_cos",0.7,36,-0.154280171653768,0.0110109982929045,0.0348133696584205
"func_cos",0.7,37,-0.0095141016991116,0.00676790286259537,0.00685842099373641
"func_cos",0.7,38,-0.220170006776884,0.0873118108839343,0.135786642768068
"func_cos",0.7,39,-0.172194089198354,0.0431124507925156,0.0727632551473664
"func_cos",0.7,40,-0.0916871770519832,0.00351841175686149,0.0119249501926232
"func_cos",0.7,41,-0.11209785950516,0.0249424399958252,0.0375083701014637
"func_cos",0.7,42,-0.12797051133902,0.0274173730122432,0.0437938247846134
"func_cos",0.7,43,-0.152886420570861,0.0421741636219301,0.0655484212169003
"func_cos",0.7,44,-0.338213813808699,0.10971805545454,0.224106639305565
"func_cos",0.7,45,-0.134151667950652,0.00570922753389954,0.0237058975478415
"func_cos",0.7,46,0.00551725304397757,0.00320051301305064,0.00323095309420192
"func_cos",0.7,47,-0.0917977783792332,0.0113738835247083,0.0198007156400711
"func_cos",0.7,48,-0.239141734111303,0.0836938321775047,0.140882601171266
"func_cos",0.7,49,-0.451714832102016,0.167838169670041,0.371884459210994
"func_cos",0.7,50,0.0211628080568442,0.00969349541854185,0.0101413598633927
"func_cos",0.7,51,0.00919004991609321,0.00689122880305715,0.00697568582051743
"func_cos",0.7,52,-0.153801199671649,0.0545379099215777,0.0781927189420163
"func_cos",0.7,53,-0.0512301578561897,0.00772179060099036,0.0103463196749605
"func_cos",0.7,54,-0.0323957759843364,0.00326375519487469,0.00431324149650199
"func_cos",0.7,55,0.0217399657513916,0.0039776335346002,0.00445025964547188
"func_cos",0.7,56,-0.0699822507656835,0.00924708532031037,0.0141446007425414
"func_cos",0.7,57,-0.209555142466122,0.0255364703146965,0.0694498280486934
"func_cos",0.7,58,-0.133130100326013,0.0548145656256849,0.0725381892384991
"func_cos",0.7,59,-0.135542648988558,0.059284267448902,0.0776560771437373
"func_cos",0.7,60,-0.178084593138964,0.0538364111409861,0.0855505334544566
"func_cos",0.7,61,-0.0327482851892164,0.00546309072785449,0.00653554091068873
"func_cos",0.7,62,-0.0975698622898891,0.0172851929708084,0.0268050709980764
"func_cos",0.7,63,-0.10486163849134,0.0270503502541943,0.0380463134812827
"func_cos",0.7,64,-0.0835300003165931,0.00974419344732278,0.0167214544002128
"func_cos",0.7,65,-0.0114878905580514,0.011447140000478,0.0115791116299518
"func_cos",0.7,66,-0.177870810675609,0.0872285734732303,0.118866598763629
"func_cos",0.7,67,-0.0422632735987815,0.00956434731024897,0.0113505316055344
"func_cos",0.7,68,-0.0813648620718445,0.00987356500220963,0.0164938057821799
"func_cos",0.7,69,-0.114241952721042,0.0548203105374029,0.0678715342989196
"func_cos",0.7,70,-0.128398735037114,0.0362902013683905,0.0527764365275214
"func_cos",0.7,71,0.0140127400089276,0.0105741203079368,0.0107704771904946
"func_cos",0.7,72,-0.0916137576587063,0.0650266080675302,0.0734196886598784
"func_cos",0.7,73,-0.119165181097126,0.0499477176504864,0.0641480580363972
"func_cos",0.7,74,-0.0637522220760729,0.0177623009017578,0.0218266467213947
"func_cos",0.7,75,-0.205918179970584,0.0362899742393058,0.0786922710817035
"func_cos",0.7,76,0.0143441852298852,0.00266848789885953,0.00287424354876879
"func_cos",0.7,77,-0.101226841201701,0.00913157501392104,0.0193784483935954
"func_cos",0.7,78,-0.443825348573064,0.085872563253513,0.282853503289515
"func_cos",0.7,79,-0.393009239238652,0.128070522164596,0.28252678429154
"func_cos",0.7,80,-0.196786613191065,0.0867824949186691,0.125507466049879
"func_cos",0.7,81,-0.269291059897386,0.119181202806831,0.191698877747489
"func_cos",0.7,82,-0.0918864106227162,0.00467944535336847,0.0131225578104949
"func_cos",0.7,83,-0.179906255700011,0.0801790225609283,0.112545283400926
"func_cos",0.7,84,-0.117828186921647,0.0846279118141298,0.0985113934473725
"func_cos",0.7,85,-0.198666981131087,0.0352615128080738,0.0747300821998134
"func_cos",0.7,86,-0.0944502545029644,0.0164399231183151,0.0253607736939899
"func_cos",0.7,87,-0.117152292806758,0.0566097922249634,0.0703344519348437
"func_cos",0.7,88,-0.0232837984896924,0.00436345243935743,0.00490558771146603
"func_cos",0.7,89,-0.14828061954139,0.0520176351085008,0.0740047772400792
"func_cos",0.7,90,-0.098001739277826,0.102458460608911,0.11206280151039
"func_cos",0.7,91,-0.0833606608961471,0.00522141922930358,0.012170419014346
"func_cos",0.7,92,-0.0440499427596345,0.0169716951943164,0.0189120926514435
"func_cos",0.7,93,-0.0485620611379962,0.0188451018218865,0.021203375603857
"func_cos",0.7,94,-0.0343911857482903,0.0227250205208773,0.0239077741780507
"func_cos",0.7,95,-0.179497441241579,0.0345508730348383,0.0667702044471126
"func_cos",0.7,96,-0.104178297433594,0.00297063772501305,0.0138237553811755
"func_cos",0.7,97,-0.090784124247107,0.00660336796324168,0.0148451251785558
"func_cos",0.7,98,-0.115161308680074,0.0392100632747905,0.0524721902916978
"func_cos",0.7,99,-0.125581780020883,0.040247515451926,0.0560182989251393
"func_cos",0.7,100,-0.0894486640845979,0.0263582107455251,0.0343592742520443
"func_cos",0.8,1,-0.08218540843261,0.0130766575692965,0.0198310989285315
"func_cos",0.8,2,-0.132839821024537,0.0206089720928647,0.0382553901426958
"func_cos",0.8,3,-0.0444508891155183,0.00793866074881796,0.00991454229197806
"func_cos",0.8,4,-0.279478260704722,0.0789942005463659,0.157102298752903
"func_cos",0.8,5,-0.136270354850963,0.0119771012502996,0.0305467108615069
"func_cos",0.8,6,-0.122567501794921,0.115595815309811,0.130618607806059
"func_cos",0.8,7,-0.190071236836485,0.0334607228883792,0.0695877979609305
"func_cos",0.8,8,-0.164359320342283,0.0543180392758507,0.081332025459228
"func_cos",0.8,9,-0.158945485912943,0.0253048134375968,0.0505684809296983
"func_cos",0.8,10,-0.172239915149213,0.0665866811566937,0.0962532695273016
"func_cos",0.8,11,-0.168183134328561,0.0301884729037347,0.0584740395763135
"func_cos",0.8,12,-0.157197763272383,0.0205064575939608,0.045217594371801
"func_cos",0.8,13,-0.143693777841924,0.078512764548993,0.0991606663394771
"func_cos",0.8,14,-0.0817618122238872,0.00817056024764947,0.0148555541857837
"func_cos",0.8,15,-0.0429213869838198,0.00336571725775709,0.0052079627183719
"func_cos",0.8,16,-0.127790318576041,0.0558920637802564,0.0722224293020224
"func_cos",0.8,17,-0.153936159204043,0.028458957814253,0.0521552989247454
"func_cos",0.8,18,-0.154354744414066,0.053307925429748,0.0771333125528798
"func_cos",0.8,19,-0.0774335996735565,0.00296060678222257,0.00895656914062717
"func_cos",0.8,20,-0.107593157472991,0.0238293634535653,0.0354056509885731
"func_cos",0.8,21,-0.0405532206229405,0.00958071134188327,0.0112252750447761
"func_cos",0.8,22,-0.0958859522199964,0.0042242932007861,0.0134184090339215
"func_cos",0.8,23,-0.0291797470539007,0.00555618665871012,0.00640764429683975
"func_cos",0.8,24,-0.167301212287247,0.0230625905734334,0.051052286206216
"func_cos",0.8,25,-0.0655514821242233,0.00417172497392454,0.00846872178260691
"func_cos",0.8,26,-0.0798184812892224,0.00460342796932127,0.0109744179246392
"func_cos",0.8,27,-0.151100521394827,0.0268802683973199,0.0497116359631086
"func_cos",0.8,28,-0.150194519164964,0.0346295413287001,0.0571879349158947
"func_cos",0.8,29,-0.150500725789106,0.117133989641098,0.139784458104146
"func_cos",0.8,30,-0.183115059979251,0.0497459906630237,0.0832771158542282
"func_cos",0.8,31,-0.0769435291152586,0.00412464575120734,0.010044952423918
"func_cos",0.8,32,-0.140881687318957,0.00480320557844098,0.0246508554002774
"func_cos",0.8,33,-0.013740330319915,0.00582639225780969,0.00601518893511007
"func_cos",0.8,34,-0.133691543929254,0.0518441459933096,0.0697175749114973
"func_cos",0.8,35,-0.196840413435208,0.0514266576828674,0.090172806044211
"func_cos",0.8,36,-0.085770700977881,0.0287103907583907,0.0360670039046278
"func_cos",0.8,37,-0.133897515771292,0.00379166496564066,0.0217202096953641
"func_cos",0.8,38,-0.134639570215128,0.078758928429106,0.0968867422968203
"func_cos",0.8,39,-0.202401336316312,0.0359254927288023,0.076891793671431
"func_cos",0.8,40,-0.151385041584042,0.0603579763559404,0.0832754071713424
"func_cos",0.8,41,-0.147233715879774,0.0237613296822666,0.0454390967740326
"func_cos",0.8,42,-0.122504556621619,0.0391653428443864,0.0541727092374458
"func_cos",0.8,43,-0.241738490639076,0.073708958182868,0.132146456039327
"func_cos",0.8,44,-0.125205492048383,0.00715712965505642,0.022833544894134
"func_cos",0.8,45,-0.15977993777551,0.0783861902220735,0.103915818737619
"func_cos",0.8,46,-0.14082992057256,0.00921650360896051,0.0290495701374341
"func_cos",0.8,47,-0.204669364318901,0.0177224945675645,0.0596120432582675
"func_cos",0.8,48,-0.240861377062186,0.0524154818215958,0.110429684781888
"func_cos",0.8,49,-0.0388258461505184,0.00716216988316001,0.00866961621246374
"func_cos",0.8,50,-0.157017226003778,0.0249132658604105,0.0495676751223319
"func_cos",0.8,51,-0.173380622385668,0.0726419411283482,0.10270278134719
"func_cos",0.8,52,-0.0639673641035629,0.00454967440533856,0.00864149807569634
"func_cos",0.8,53,-0.134463117794,0.0485332557930657,0.0666135858399488
"func_cos",0.8,54,-0.101809282194681,0.00667112322636425,0.0170362531673605
"func_cos",0.8,55,-0.140162621765003,0.0493381421804637,0.068983702720503
"func_cos",0.8,56,-0.160769260601348,0.0138741915133713,0.0397209466676755
"func_cos",0.8,57,-0.1545194574555,0.0179441458575989,0.041820408589941
"func_cos",0.8,58,-0.229003590993598,0.0529168878175409,0.105359532505504
"func_cos",0.8,59,-0.123962923869355,0.00461290178925614,0.0199797082834957
"func_cos",0.8,60,-0.0453077375274172,0.0135566916411198,0.0156094827209731
"func_cos",0.8,61,-0.0670506845720064,0.00263450772602452,0.00713030202759921
"func_cos",0.8,62,-0.103764123284382,0.00532160121158251,0.016088594492559
"func_cos",0.8,63,-0.106732892335817,0.0109233353246624,0.0223152456310315
"func_cos",0.8,64,-0.174793522724121,0.0236500270963121,0.0542028026826198
"func_cos",0.8,65,-0.202780900374796,0.0412007048354472,0.08232079839226
"func_cos",0.8,66,-0.0710842611357643,0.00258460977831997,0.00763758195953751
"func_cos",0.8,67,-0.180568639607527,0.0561215530974867,0.0887265867071996
"func_cos",0.8,68,-0.0871168359351346,0.0170459247227481,0.0246352678260972
"func_cos",0.8,69,-0.0296145217248617,0.00447863465521742,0.00535565455220973
"func_cos",0.8,70,-0.183557517768117,0.0351644400099824,0.0688578023391749
"func_cos",0.8,71,-0.110567525520483,0.0216791582291789,0.0339043359289016
"func_cos",0.8,72,-0.157172904395211,0.0449457798304312,0.0696491017064575
"func_cos",0.8,73,-0.127769972222456,0.00802857412575061,0.0243537399274779
"func_cos",0.8,74,-0.162472762798606,0.0321788357485412,0.0585762343999532
"func_cos",0.8,75,-0.152239996793505,0.0395862675261522,0.0627632841498385
"func_cos",0.8,76,-0.220137511127857,0.058735348843957,0.107195872649524
"func_cos",0.8,77,-0.19097184083892,0.0347901297386054,0.0712603737320113
"func_cos",0.8,78,-0.186442722040536,0.0696671898044724,0.104428078406357
"func_cos",0.8,79,-0.252172200867927,0.0356687992969546,0.0992596181875284
"func_cos",0.8,80,-0.169626392698887,0.0259523350343357,0.0547254481343729
"func_cos",0.8,81,-0.0681560681796445,0.00454270702785869,0.00918795665756704
"func_cos",0.8,82,-0.119207074837919,0.0519785604474666,0.0661888871388799
"func_cos",0.8,83,-0.311845710978551,0.205154891716943,0.302402639172661
"func_cos",0.8,84,-0.121051270913563,0.0763001325840034,0.0909535427737922
"func_cos",0.8,85,-0.101027607944853,0.0232508076514772,0.0334573852185362
"func_cos",0.8,86,-0.21438097285489,0.0473562479159936,0.0933154494382026
"func_cos",0.8,87,-0.0506344663284503,0.00822189810561283,0.0107857472859798
"func_cos",0.8,88,-0.0982407281480109,0.00879222312583066,0.018443463792882
"func_cos",0.8,89,-0.163370494394495,0.0108016328431095,0.0374915512818111
"func_cos",0.8,90,-0.100731051010317,0.00607846903290681,0.0162252136705499
"func_cos",0.8,91,-0.0747656185614683,0.01081483226488,0.0164047299837589
"func_cos",0.8,92,-0.236318111079983,0.0384943151654553,0.0943405647898665
"func_cos",0.8,93,-0.100821003944092,0.0159144718197168,0.0260793466560115
"func_cos",0.8,94,-0.16332605081534,0.0130805262477995,0.0397559251227343
"func_cos",0.8,95,-0.182780236591674,0.0329431572092048,0.0663517720977131
"func_cos",0.8,96,-0.114431923016765,0.00680837559923015,0.019903040604545
"func_cos",0.8,97,-0.0878971877972727,0.00449208550087335,0.0122180011235424
"func_cos",0.8,98,-0.173684501824712,0.0254960359356186,0.055662342109717
"func_cos",0.8,99,-0.156467620496626,0.0638603217791242,0.0883424380430005
"func_cos",0.8,100,-0.113659520274585,0.0504954688759255,0.0634139554249744
"func_cos",0.9,1,-0.199917607624067,0.00487423473222314,0.0448412845703536
"func_cos",0.9,2,-0.123527231399675,0.0587347420126113,0.0739937189098801
"func_cos",0.9,3,-0.152893269756477,0.00317288334697085,0.0265492352837978
"func_cos",0.9,4,-0.201402245743816,0.00388512473246717,0.0444479893231198
"func_cos",0.9,5,-0.261280849623518,0.0306775434150245,0.0989452257950121
"func_cos",0.9,6,-0.273934915907155,0.0346638586027675,0.109704196755828
"func_cos",0.9,7,-0.162587277198504,0.00467578862701145,0.0311104113338346
"func_cos",0.9,8,-0.154999389829162,0.00661250336325794,0.0306373142106706
"func_cos",0.9,9,-0.173594028721671,0.0050229462704995,0.0351578330783197
"func_cos",0.9,10,-0.118203558511068,0.00391901621703672,0.0178910974617162
"func_cos",0.9,11,-0.14751265779715,0.00673453564566759,0.0284945198560467
"func_cos",0.9,12,-0.182236293118857,0.045943338875157,0.0791534054048591
"func_cos",0.9,13,-0.307289189483588,0.157386488127043,0.251813134100523
"func_cos",0.9,14,-0.330284369251352,0.0250446155421028,0.134132380113866
"func_cos",0.9,15,-0.113611660598422,0.00430670317142521,0.0172143125953563
"func_cos",0.9,16,-0.144694349861495,0.00275638034774188,0.0236928352295826
"func_cos",0.9,17,-0.23745463074652,0.0172940654166585,0.0736787670796245
"func_cos",0.9,18,-0.169406206309972,0.0412173748820612,0.069915837618398
"func_cos",0.9,19,-0.239144153648045,0.0226464213730377,0.0798363475970773
"func_cos",0.9,20,-0.143122839213654,0.00365125992926224,0.0241354070338398
"func_cos",0.9,21,-0.212603867192871,0.011819366752884,0.057019771098248
"func_cos",0.9,22,-0.191091579129546,0.018879974278056,0.0553959658922795
"func_cos",0.9,23,-0.210256764949213,0.0032275800404457,0.0474354872473543
"func_cos",0.9,24,-0.198655560161793,0.0324449502283491,0.0719089818115448
"func_cos",0.9,25,-0.158512968026471,0.00545569216336105,0.030582053195922
"func_cos",0.9,26,-0.169660750882434,0.00667672593054381,0.0354614963205352
"func_cos",0.9,27,-0.237923580873134,0.0287812648311527,0.0853888951666473
"func_cos",0.9,28,-0.251879435923528,0.243268763942158,0.306712014183313
"func_cos",0.9,29,-0.217979068598927,0.00676084020055957,0.0542757145478152
"func_cos",0.9,30,-0.158957608888587,0.00516410067747492,0.0304316221010518
"func_cos",0.9,31,-0.195868268455407,0.0445969582446983,0.0829613368324175
"func_cos",0.9,32,-0.110294698089016,0.00358332586485652,0.0157482462914036
"func_cos",0.9,33,-0.177715553597026,0.0242959121144622,0.0558787301047596
"func_cos",0.9,34,-0.186184335620334,0.0385244263771619,0.0731890332075472
"func_cos",0.9,35,-0.269322351986657,0.0111273247924427,0.0836618540720675
"func_cos",0.9,36,-0.18462984924291,0.00418784055691607,0.0382760217883759
"func_cos",0.9,37,-0.24133285638549,0.0132312584593841,0.0714728060305636
"func_cos",0.9,38,-0.271458026520549,0.0434970713964461,0.117186531558877
"func_cos",0.9,39,-0.170220061339687,0.008445335326062,0.0374202046085488
"func_cos",0.9,40,-0.198603162205391,0.0319619567081285,0.0714051727461093
"func_cos",0.9,41,-0.262946745940959,0.0451344984873493,0.114275489688289
"func_cos",0.9,42,-0.209315325018216,0.0275119623388972,0.0713248676263785
"func_cos",0.9,43,-0.224566562037852,0.00787266437807552,0.0583028051635757
"func_cos",0.9,44,-0.155769973259437,0.0563097726137655,0.0805740571830112
"func_cos",0.9,45,-0.353605088645549,0.0978039058508248,0.222840464566851
"func_cos",0.9,46,-0.313317788521202,0.0502203998370497,0.148388436440866
"func_cos",0.9,47,-0.240486351459197,0.0667192076584061,0.124552892896563
"func_cos",0.9,48,-0.171198332157952,0.00607429989604395,0.0353831688297084
"func_cos",0.9,49,-0.313110027181084,0.0467100174325181,0.144747906553858
"func_cos",0.9,50,-0.198671049403003,0.00966715723165292,0.0491373431025432
"func_cos",0.9,51,-0.102690998921334,0.00365703984116723,0.0142024811006286
"func_cos",0.9,52,-0.307204566431073,0.184659012436651,0.279033658072755
"func_cos",0.9,53,-0.126414323544698,0.00484764502357424,0.0208282262208379
"func_cos",0.9,54,-0.160448937575817,0.0102478250278113,0.0359916865970198
"func_cos",0.9,55,-0.175991141026427,0.00340864256487115,0.034381524284655
"func_cos",0.9,56,-0.238246188238598,0.00866007201910586,0.0654213182293272
"func_cos",0.9,57,-0.235357288022432,0.0470829284769598,0.102475981502234
"func_cos",0.9,58,-0.193401180403671,0.14266705519004,0.180071071771573
"func_cos",0.9,59,-0.118289585761289,0.00348305102868999,0.0174754771282674
"func_cos",0.9,60,-0.245978075188537,0.0301673094624314,0.0906725229358891
"func_cos",0.9,61,-0.199847275153886,0.0033918192897559,0.0433307526761888
"func_cos",0.9,62,-0.367328962068424,0.0955498265291327,0.230480392903398
"func_cos",0.9,63,-0.441677962992775,0.150892397824506,0.345971820817954
"func_cos",0.9,64,-0.207681362610026,0.149215721723283,0.19234727009884
"func_cos",0.9,65,-0.159528313854324,0.00436674390731518,0.0298160268285188
"func_cos",0.9,66,-0.331114236106701,0.030389709297004,0.140026346649528
"func_cos",0.9,67,-0.148839443118347,0.00504756831257235,0.0272007481403522
"func_cos",0.9,68,-0.242791879932885,0.0400804046422309,0.0990283016035751
"func_cos",0.9,69,-0.357102033841657,0.05343692026727,0.180958782841118
"func_cos",0.9,70,-0.167242176697178,0.00831102794304124,0.0362809736094513
"func_cos",0.9,71,-0.162889580688838,0.0081669698124417,0.034699985309427
"func_cos",0.9,72,-0.35003484576907,0.101967483949656,0.224491877202233
"func_cos",0.9,73,-0.166467762362979,0.00505316109231895,0.0327646769984562
"func_cos",0.9,74,-0.439615702654633,0.163204073857536,0.356466039878063
"func_cos",0.9,75,-0.247956046658806,0.250043472941554,0.311525674016218
"func_cos",0.9,76,-0.350769743729471,0.0401715044088141,0.163210917524853
"func_cos",0.9,77,-0.186259987634235,0.00562614000168233,0.0403189229951876
"func_cos",0.9,78,-0.207788867566025,0.0365099049755312,0.0796861184599022
"func_cos",0.9,79,-0.201898077097735,0.021910093781648,0.062672927317411
"func_cos",0.9,80,-0.130258703421432,0.0114571768124757,0.0284245066295084
"func_cos",0.9,81,-0.216045303343198,0.038903901311004,0.0855794744076584
"func_cos",0.9,82,-0.175005865241883,0.0073455245599311,0.0379725774289912
"func_cos",0.9,83,-0.130401222925565,0.0409339556135352,0.0579384345540181
"func_cos",0.9,84,-0.163489611242842,0.00524260494842129,0.0319714579327568
"func_cos",0.9,85,-0.133616440712787,0.00828182267140607,0.0261351759001597
"func_cos",0.9,86,-0.345910994271624,0.122103678819734,0.241758094777718
"func_cos",0.9,87,-0.273061576333771,0.0219847436541091,0.096547368123993
"func_cos",0.9,88,-0.171007345131426,0.00491389826401285,0.0341574103529115
"func_cos",0.9,89,-0.18687050542184,0.00383249761214727,0.0387530834087613
"func_cos",0.9,90,-0.319034237466958,0.0754954297177504,0.177278274393874
"func_cos",0.9,91,-0.187913630350785,0.0134688313419388,0.0487803638135502
"func_cos",0.9,92,-0.135566521049966,0.00319714959450531,0.0215754312240963
"func_cos",0.9,93,-0.262392383181671,0.0308490413423906,0.0996988040941474
"func_cos",0.9,94,-0.176754525759807,0.0116103576374512,0.0428525200140256
"func_cos",0.9,95,-0.24769701510748,0.263690656010464,0.32504446730362
"func_cos",0.9,96,-0.201562190073894,0.0213499984909859,0.0619773149583703
"func_cos",0.9,97,-0.210757654400771,0.0320174817654276,0.0764362706539423
"func_cos",0.9,98,-0.216406781454483,0.0372943507107167,0.0841262457702051
"func_cos",0.9,99,-0.163074553915722,0.012344990146544,0.0389383002813557
"func_cos",0.9,100,-0.199455864087488,0.0489831600222099,0.0887658017410964
"func_cos",0.95,1,-0.383854797035686,0.0262025441615671,0.173547049368875
"func_cos",0.95,2,-0.401485894351133,0.0331754643256369,0.194366387688566
"func_cos",0.95,3,-0.310577734345759,0.00816136298151987,0.104619892052865
"func_cos",0.95,4,-0.520683990791639,0.0517378954566788,0.322849713723387
"func_cos",0.95,5,-0.282233969741663,0.00348787064468864,0.0831438843208266
"func_cos",0.95,6,-0.245053747093199,0.00424269213595395,0.0642940311003717
"func_cos",0.95,7,-0.36657427995386,0.065131472773557,0.199508175497248
"func_cos",0.95,8,-0.377218795550715,0.0144292125162068,0.156723232232939
"func_cos",0.95,9,-0.322675456585654,0.0273876784637716,0.131507128746532
"func_cos",0.95,10,-0.491694908226209,0.0671070275077069,0.308870910283287
"func_cos",0.95,11,-0.353482593980786,0.0219003909155806,0.146850335162966
"func_cos",0.95,12,-0.434886773425891,0.0342588727185892,0.223385378419371
"func_cos",0.95,13,-0.249681304983054,0.00715382506540477,0.0694945791234454
"func_cos",0.95,14,-0.446790513067371,0.0212518831888789,0.220873645755884
"func_cos",0.95,15,-0.327873207845624,0.0120322780756819,0.119533118498662
"func_cos",0.95,16,-0.297397297891212,0.006046912357642,0.0944920651506364
"func_cos",0.95,17,-0.637025911939541,0.0965283649379126,0.502330377420317
"func_cos",0.95,18,-0.522698029808744,0.0558153756438236,0.329028606009766
"func_cos",0.95,19,-0.32903019281294,0.0100470496041743,0.118307917386695
"func_cos",0.95,20,-0.366232690987446,0.0383459082831072,0.172472292231013
"func_cos",0.95,21,-0.372430402942807,0.107626603679649,0.246331008715791
"func_cos",0.95,22,-0.301052923875439,0.0204734504549166,0.111106313428867
"func_cos",0.95,23,-0.424297441928599,0.0691121838300006,0.249140503057153
"func_cos",0.95,24,-0.508228999006236,0.0747513313530977,0.333048046783979
"func_cos",0.95,25,-0.291471116975265,0.0259560582323762,0.110911470263185
"func_cos",0.95,26,-0.275345459489669,0.00383235683627256,0.0796474788978494
"func_cos",0.95,27,-0.190317017094473,0.0043228530962877,0.0405434200920257
"func_cos",0.95,28,-0.432969126975601,0.101478014133602,0.288940279047616
"func_cos",0.95,29,-0.37376632998613,0.0193998827036296,0.15910115213493
"func_cos",0.95,30,-0.380447830008738,0.0262807251831287,0.171021276541486
"func_cos",0.95,31,-0.484198194769943,0.140248089050566,0.374695980869037
"func_cos",0.95,32,-0.280062313157893,0.00377571020940835,0.0822106094607583
"func_cos",0.95,33,-0.596276424462512,0.0652839642732062,0.420829538643004
"func_cos",0.95,34,-0.481332686974938,0.0327765134409541,0.264457668991468
"func_cos",0.95,35,-0.325616148517103,0.00463235923906407,0.110658235414176
"func_cos",0.95,36,-0.311190822922378,0.00596492581193084,0.102804654083038
"func_cos",0.95,37,-0.459140255957927,0.0154898598828039,0.226299634523914
"func_cos",0.95,38,-0.453008129197531,0.0515966263012455,0.256812991420292
"func_cos",0.95,39,-0.375025994929596,0.0143408839936948,0.154985380866628
"func_cos",0.95,40,-0.344722882349597,0.0154708526816222,0.134304718297036
"func_cos",0.95,41,-0.193549216640053,0.00360343081614156,0.0410647300781199
"func_cos",0.95,42,-0.422892312128893,0.0358914240565805,0.214729331714301
"func_cos",0.95,43,-0.351193512559779,0.0796199953238902,0.202956878587966
"func_cos",0.95,44,-0.406165034445942,0.0877817049514368,0.25275174015791
